,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
2902,600000.SH,20080523,75.8149,78.5519,75.7875,77.3476,75.8149,1.5327000000000055,2.0216,324731.85,916403.071
2901,600000.SH,20080526,76.4992,76.4992,73.899,74.6106,77.3476,-2.7369999999999948,-3.5386,226836.58,618435.397
2900,600000.SH,20080527,74.5833,75.5412,73.8169,74.638,74.6106,0.02740000000000009,0.0367,181118.85,492952.89
2899,600000.SH,20080528,74.7201,79.9204,74.638,78.1687,74.638,3.530699999999996,4.7304,378047.17,1071140.239
2898,600000.SH,20080529,77.9498,78.3603,75.2675,75.4044,78.1687,-2.7643000000000058,-3.5363,209596.76,589810.926
2897,600000.SH,20080530,75.897,77.8403,75.8149,76.9644,75.4044,1.5600000000000023,2.0688,211374.65,594271.614
2896,600000.SH,20080602,76.3076,79.0446,75.9518,77.8403,76.9644,0.8759000000000015,1.1381,233499.76,660862.174
2895,600000.SH,20080603,77.4571,79.0993,77.0465,78.5245,77.8403,0.6842000000000041,0.879,268423.72,764921.509
2894,600000.SH,20080604,78.4972,78.8256,75.7875,77.6761,78.5245,-0.848399999999998,-1.0804,199114.65,561039.58
2893,600000.SH,20080605,77.1834,79.592,76.4992,78.7982,77.6761,1.122099999999989,1.4446,278813.74,800907.929
2892,600000.SH,20080606,79.0993,80.3036,78.0866,78.3056,78.7982,-0.49259999999999593,-0.6251,246107.88,711076.253
2891,600000.SH,20080610,73.899,74.9664,70.4778,70.4778,78.3056,-7.827799999999996,-9.9965,331905.75,873652.847
2890,600000.SH,20080611,69.0545,69.0545,66.5091,67.686,70.4778,-2.791799999999995,-3.9612,284254.92,703161.384
2889,600000.SH,20080612,67.0018,67.686,64.5932,66.0438,67.686,-1.6422000000000025,-2.4262,277865.85,670453.25
2888,600000.SH,20080613,65.7154,67.1934,64.949,65.3322,66.0438,-0.7116000000000042,-1.0775,189984.87,457348.814
2887,600000.SH,20080616,65.7154,67.1112,64.3195,65.688,65.3322,0.3558000000000021,0.5446,186131.52,448650.527
2886,600000.SH,20080617,65.5785,67.0839,64.9216,65.9343,65.688,0.24629999999999086,0.375,232869.3,560911.003
2885,600000.SH,20080618,65.5785,70.1219,64.73,69.0545,65.9343,3.120200000000011,4.7323,276462.5,687093.542
2884,600000.SH,20080619,68.425,68.425,62.951,63.0331,69.0545,-6.021400000000007,-8.7198,192467.54,463614.267
2883,600000.SH,20080620,63.3889,68.9177,61.4457,66.7828,63.0331,3.749699999999997,5.9488,517290.23,1257703.452
2882,600000.SH,20080623,65.2227,66.6733,64.3195,65.7701,66.7828,-1.0126999999999953,-1.5164,117720.85,281376.16
2881,600000.SH,20080624,65.1406,68.0966,65.1406,67.0565,65.7701,1.2864000000000004,1.9559,155269.48,379324.073
2880,600000.SH,20080625,67.0291,69.1093,66.1533,68.206,67.0565,1.1495000000000033,1.7142,250356.53,621071.781
2879,600000.SH,20080626,68.1513,68.7808,66.2354,67.1386,68.206,-1.0674000000000063,-1.565,223900.34,552332.257
2878,600000.SH,20080627,64.73,64.73,61.8836,62.9236,67.1386,-4.214999999999996,-6.2781,262442.1,606077.512
2877,600000.SH,20080630,61.8562,63.3342,59.5297,60.214,62.9236,-2.709600000000002,-4.3062,184726.3,411929.914
2876,600000.SH,20080701,60.7614,61.2541,54.7126,55.0958,60.214,-5.118200000000002,-8.5,387371.15,796544.679
2875,600000.SH,20080702,55.1505,55.479,53.0978,55.2874,55.0958,0.1916000000000011,0.3478,262192.58,517966.095
2874,600000.SH,20080703,53.9189,57.8328,53.3989,55.8895,55.2874,0.6021000000000001,1.089,262910.89,536161.056
2873,600000.SH,20080704,58.2707,58.5718,56.3822,57.3402,55.8895,1.4507000000000048,2.5957,378658.53,795799.151
2872,600000.SH,20080707,57.997,61.993,57.5044,61.3362,57.3402,3.995999999999995,6.9689,417063.85,920438.574
2871,600000.SH,20080708,61.7194,63.1973,59.7487,61.2814,61.3362,-0.05480000000000018,-0.0893,352263.21,792203.465
2870,600000.SH,20080709,62.2668,66.1259,62.2668,64.1553,61.2814,2.873899999999999,4.6897,582633.6,1372877.887
2869,600000.SH,20080710,62.6499,66.6733,62.4036,64.8395,64.1553,0.6842000000000041,1.0665,537653.17,1275631.786
2868,600000.SH,20080711,64.4016,65.0859,62.1299,63.7447,64.8395,-1.0947999999999993,-1.6885,409432.49,948557.928
2867,600000.SH,20080714,62.6773,65.4143,62.5405,64.3195,63.7447,0.5748000000000033,0.9017,184104.58,431101.549
2866,600000.SH,20080715,64.6206,64.73,59.6666,59.7487,64.3195,-4.5708000000000055,-7.1064,414415.89,928392.709
2865,600000.SH,20080716,58.2981,59.0371,55.9716,56.957,59.7487,-2.7916999999999987,-4.6724,284804.49,595697.953
2864,600000.SH,20080717,58.4623,59.1192,54.7674,55.8895,56.957,-1.0675000000000026,-1.8742,320048.81,662589.498
2863,600000.SH,20080718,56.9296,58.7634,55.0684,58.2981,55.8895,2.4086,4.3096,336102.33,701372.516
2862,600000.SH,20080721,57.5044,61.0077,56.9843,60.5698,58.2981,2.2717000000000027,3.8967,318405.83,689909.45
2861,600000.SH,20080722,60.214,61.1446,59.6666,60.2414,60.5698,-0.328400000000002,-0.5422,189682.72,417880.017
2860,600000.SH,20080723,61.1993,62.0752,59.8856,59.9403,60.2414,-0.30109999999999815,-0.4998,251902.58,561973.535
2859,600000.SH,20080724,60.8709,65.0311,60.6245,64.8395,59.9403,4.8992,8.1735,509211.71,1171495.348
2858,600000.SH,20080725,63.471,66.3449,62.9784,65.4417,64.8395,0.6021999999999963,0.9288,558695.05,1325762.372
2857,600000.SH,20080728,66.2354,68.6987,65.0311,65.8248,65.4417,0.3830999999999989,0.5854,410422.19,1006368.456
2856,600000.SH,20080729,64.3195,65.1406,62.9784,64.4564,65.8248,-1.368399999999994,-2.0789,242525.86,567567.698
2855,600000.SH,20080730,66.0986,66.3723,63.1973,64.1553,64.4564,-0.30110000000000525,-0.4671,225182.69,532131.123
2854,600000.SH,20080731,64.4016,64.429,61.692,62.1573,64.1553,-1.9979999999999976,-3.1143,237357.14,542828.303
2853,600000.SH,20080801,61.4457,66.2354,61.172,65.3596,62.1573,3.202300000000001,5.1519,317555.18,742103.372
2852,600000.SH,20080804,63.7721,66.3449,63.4437,63.7447,65.3596,-1.6148999999999987,-2.4708,243368.59,577669.156
2851,600000.SH,20080805,65.4143,65.7701,63.2247,63.6352,63.7447,-0.10950000000000415,-0.1718,312303.6,738903.07
2850,600000.SH,20080806,64.3195,65.6059,63.69,64.8669,63.6352,1.2317000000000036,1.9356,222423.63,525375.954
2849,600000.SH,20080807,64.73,65.5512,62.4036,63.3889,64.8669,-1.4780000000000015,-2.2785,222475.57,519157.73
2848,600000.SH,20080808,63.2247,63.5258,59.0918,59.3108,63.3889,-4.078099999999999,-6.4335,247861.39,552249.7
2847,600000.SH,20080811,59.2287,63.7721,58.5992,59.9677,59.3108,0.6569000000000003,1.1076,434407.07,968716.081
2846,600000.SH,20080812,59.1192,60.214,57.477,58.955,59.9677,-1.0127000000000024,-1.6887,173777.05,373700.052
2845,600000.SH,20080813,58.5171,58.8181,56.1906,58.216,58.955,-0.7389999999999972,-1.2535,205573.55,430696.102
2844,600000.SH,20080814,58.2707,58.6539,56.4096,57.7781,58.216,-0.43789999999999907,-0.7522,218217.27,460302.926
2843,600000.SH,20080815,57.7781,59.5297,56.5464,58.1886,57.7781,0.410499999999999,0.7105,195891.17,417388.312
2842,600000.SH,20080818,58.1886,58.4076,55.0137,55.0684,58.1886,-3.120200000000004,-5.3622,172972.68,357971.188
2841,600000.SH,20080819,54.4663,57.2033,54.2473,56.1906,55.0684,1.1222000000000065,2.0378,169024.75,345797.87
2840,600000.SH,20080820,55.5064,61.8015,54.74,61.8015,56.1906,5.610899999999994,9.9855,477982.96,1047376.271
2839,600000.SH,20080821,60.734,62.0204,59.256,59.995,61.8015,-1.8064999999999998,-2.9231,295406.98,654886.472
2838,600000.SH,20080822,59.6666,59.9677,57.1486,58.1065,59.995,-1.8885000000000005,-3.1478,227929.52,485019.954
2837,600000.SH,20080825,58.2981,59.8856,57.4223,58.1613,58.1065,0.05480000000000018,0.0943,143767.23,308258.501
2836,600000.SH,20080826,56.9296,59.0097,56.2454,56.7928,58.1613,-1.3684999999999974,-2.3529,169777.63,353652.74
2835,600000.SH,20080827,56.6012,58.3528,56.2727,57.4496,56.7928,0.6567999999999969,1.1565,171533.42,359830.263
2834,600000.SH,20080828,57.6139,59.3929,57.2033,58.3528,57.4496,0.9032000000000053,1.5722,171994.55,366259.867
2833,600000.SH,20080829,59.0645,60.3509,58.1613,60.1319,58.3528,1.7790999999999997,3.0489,244062.98,531356.368
2832,600000.SH,20080901,59.256,59.7213,56.3275,56.6285,60.1319,-3.503399999999999,-5.8262,266361.6,557665.571
2831,600000.SH,20080902,56.1085,56.8749,54.4663,54.9316,56.6285,-1.6968999999999994,-2.9965,262089.02,527748.503
2830,600000.SH,20080903,54.9316,55.26,51.8661,52.523,54.9316,-2.4086,-4.3847,310174.87,599960.47
2829,600000.SH,20080904,52.4136,52.4136,50.005,51.8388,52.523,-0.6842000000000041,-1.3027,476702.59,892459.581
2828,600000.SH,20080905,49.8134,50.6071,48.9923,49.2386,51.8388,-2.600200000000001,-5.0159,347504.76,630068.978
2827,600000.SH,20080908,49.8134,50.0324,47.9522,48.3628,49.2386,-0.8757999999999981,-1.7787,236946.23,424919.145
2826,600000.SH,20080909,48.7186,49.1018,47.8975,48.4723,48.3628,0.10949999999999704,0.2264,249918.64,442632.938
2825,600000.SH,20080910,48.007,48.8555,46.4743,47.2133,48.4723,-1.2590000000000003,-2.5974,365249.17,634545.862
2824,600000.SH,20080911,47.049,47.0764,43.3267,43.6004,47.2133,-3.6128999999999962,-7.6523,531795.03,869553.443
2823,600000.SH,20080912,43.7646,44.6131,42.7246,43.6004,43.6004,0.0,0.0,379490.4,605042.649
2822,600000.SH,20080916,41.055,41.055,39.2486,39.2486,43.6004,-4.351799999999997,-9.9811,802175.72,1154702.778
2821,600000.SH,20080917,37.7706,38.4822,35.581,36.5116,39.2486,-2.737000000000002,-6.9735,879602.84,1188762.573
2820,600000.SH,20080918,35.2799,39.5496,34.7873,37.9622,36.5116,1.4506000000000014,3.973,1145038.35,1535806.19
2819,600000.SH,20080919,41.7666,41.7666,41.055,41.7666,37.9622,3.804399999999994,10.0215,675512.29,1030021.1
2818,600000.SH,20080922,45.8995,45.9542,42.6698,45.9542,41.7666,4.187600000000003,10.0262,2261011.39,3743878.818
2817,600000.SH,20080923,43.2446,44.7226,42.6425,42.8614,45.9542,-3.092799999999997,-6.7302,1082443.32,1720202.36
2816,600000.SH,20080924,41.055,42.0951,39.9602,42.013,42.8614,-0.8484000000000052,-1.9794,797896.11,1188978.799
2815,600000.SH,20080925,41.6845,44.4763,41.055,42.9162,42.013,0.9032000000000053,2.1498,1025480.39,1609653.901
2814,600000.SH,20080926,43.3815,44.011,41.8214,42.7519,42.9162,-0.16430000000000433,-0.3828,578385.07,904480.754
2813,600000.SH,20081006,41.0824,41.1371,38.4822,38.4822,42.7519,-4.2697,-9.9872,655418.68,943340.472
2812,600000.SH,20081007,36.4842,39.0844,36.4295,37.9348,38.4822,-0.5473999999999961,-1.4225,519143.7,718672.828
2811,600000.SH,20081008,36.1558,36.7579,34.4315,35.4168,37.9348,-2.5180000000000007,-6.6377,781823.44,1015958.893
2810,600000.SH,20081009,35.7452,36.4021,34.4862,35.2526,35.4168,-0.164200000000001,-0.4636,579117.45,751821.86
2809,600000.SH,20081010,33.1177,34.7873,32.625,33.6651,35.2526,-1.5874999999999986,-4.5032,666312.9,814868.909
2808,600000.SH,20081013,33.6377,37.0316,33.3367,37.0316,33.6651,3.366499999999995,10.0,1022245.62,1328693.374
2807,600000.SH,20081014,38.5917,39.7686,36.2926,36.4842,37.0316,-0.5473999999999961,-1.4782,1325250.06,1866200.121
2806,600000.SH,20081015,36.0737,38.2085,35.581,38.099,36.4842,1.6147999999999954,4.426,692930.82,940906.159
2805,600000.SH,20081016,36.1284,37.1411,35.7179,36.0189,38.099,-2.0800999999999945,-5.4597,608073.86,807814.154
2804,600000.SH,20081017,36.9495,37.0864,35.3073,36.5389,36.0189,0.519999999999996,1.4437,480214.36,634873.402
2803,600000.SH,20081020,36.101,38.7012,35.1157,38.5643,36.5389,2.0254000000000048,5.5431,630287.65,856340.041
2802,600000.SH,20081021,38.4822,39.0023,37.059,37.1685,38.5643,-1.3958000000000013,-3.6194,699503.97,977753.53
2801,600000.SH,20081022,36.5116,38.0169,36.2653,36.32,37.1685,-0.8485000000000014,-2.2828,439721.38,594125.921
2800,600000.SH,20081023,35.1978,35.3894,33.583,35.3347,36.32,-0.9853000000000023,-2.7128,742029.31,934170.632
2799,600000.SH,20081024,35.0336,35.2526,32.844,33.2272,35.3347,-2.1074999999999946,-5.9644,689113.96,850574.192
2798,600000.SH,20081027,32.324,32.3787,30.107,30.1344,33.2272,-3.092800000000004,-9.308,563251.99,643374.453
2797,600000.SH,20081028,29.587,33.1451,29.4775,33.1177,30.1344,2.9833,9.9,1063479.14,1239248.789
2796,600000.SH,20081029,33.0082,34.0209,32.1871,32.4608,33.1177,-0.6569000000000003,-1.9835,993835.74,1202704.529
2795,600000.SH,20081030,32.5429,34.6504,32.4061,33.3093,32.4608,0.8485000000000014,2.6139,709452.93,875403.065
2794,600000.SH,20081031,33.4188,33.5009,31.9134,32.1324,33.3093,-1.1769000000000034,-3.5332,589091.19,699822.836
2793,600000.SH,20081103,31.7492,33.8841,31.5576,32.7071,32.1324,0.5747,1.7885,475056.35,572852.92
2792,600000.SH,20081104,32.3513,33.5009,31.7492,32.8987,32.7071,0.1916000000000011,0.5858,393298.43,470112.514
2791,600000.SH,20081105,33.5282,36.1831,33.3914,34.9241,32.8987,2.0254000000000048,6.1565,989550.89,1261514.956
2790,600000.SH,20081106,33.6104,33.9114,32.8987,33.1998,34.9241,-1.7242999999999995,-4.9373,536093.35,654380.366
2789,600000.SH,20081107,32.324,35.8,32.105,34.9241,33.1998,1.7242999999999995,5.1937,791411.86,996343.032
2788,600000.SH,20081110,36.4568,38.4275,35.7179,38.4275,34.9241,3.503399999999999,10.0315,1330334.92,1824368.016
2787,600000.SH,20081111,38.099,39.057,37.7159,37.8253,38.4275,-0.6022000000000034,-1.5671,977180.51,1367369.463
2786,600000.SH,20081112,37.2506,39.6044,37.2506,38.8107,37.8253,0.9853999999999985,2.6051,792385.82,1120711.908
2785,600000.SH,20081113,37.8527,41.3013,37.7706,40.535,38.8107,1.7242999999999995,4.4428,1192620.43,1713709.63
2784,600000.SH,20081114,41.1919,41.4929,39.9602,40.9181,40.535,0.383100000000006,0.9451,1156766.92,1723044.512
2783,600000.SH,20081117,40.535,42.013,40.2339,41.7666,40.9181,0.8484999999999943,2.0737,945645.05,1419697.861
2782,600000.SH,20081118,41.5203,42.0677,37.579,37.579,41.7666,-4.187599999999996,-10.0262,1233210.51,1783214.31
2781,600000.SH,20081119,37.7706,41.055,37.6064,40.3981,37.579,2.819099999999999,7.5018,893982.95,1284510.345
2780,600000.SH,20081121,37.9896,40.6171,36.7853,38.838,40.3981,-1.5600999999999985,-3.8618,1186877.74,1683135.069
2779,600000.SH,20081124,38.2633,38.4275,36.2653,36.32,38.838,-2.5180000000000007,-6.4833,642138.5,868395.314
2778,600000.SH,20081125,37.3601,37.6064,35.1978,35.9642,36.32,-0.3558000000000021,-0.9796,482962.04,641262.693
2777,600000.SH,20081126,35.9642,36.2653,34.8968,35.5536,35.9642,-0.4105999999999952,-1.1417,467196.68,605857.961
2776,600000.SH,20081127,37.5243,37.9074,35.2526,35.362,35.5536,-0.1916000000000011,-0.5389,1139802.27,1538998.338
2775,600000.SH,20081128,34.623,34.623,32.5703,32.8166,35.362,-2.5454000000000008,-7.1981,1122281.39,1359461.09
2774,600000.SH,20081201,32.5703,33.6651,31.8313,33.364,32.8166,0.5473999999999961,1.6681,624734.64,750631.887
2773,600000.SH,20081202,32.4882,33.6104,31.9955,33.0356,33.364,-0.3283999999999949,-0.9843,728933.84,872567.222
2772,600000.SH,20081203,33.6925,35.4168,33.4735,35.3073,33.0356,2.2716999999999956,6.8765,1284943.2,1611821.766
2771,600000.SH,20081204,36.2379,38.1538,36.0463,36.5663,35.3073,1.2590000000000003,3.5658,1895744.45,2556767.805
2770,600000.SH,20081205,36.2653,37.4969,36.1284,37.1411,36.5663,0.5748000000000033,1.5719,881931.95,1187705.803
2769,600000.SH,20081208,37.9074,40.535,37.9074,40.4255,37.1411,3.284399999999998,8.843,1574853.61,2251423.111
2768,600000.SH,20081209,41.0276,41.1645,38.6191,38.7286,40.4255,-1.6968999999999994,-4.1976,1269095.99,1837286.683
2767,600000.SH,20081210,38.9201,42.4235,38.9201,42.2319,38.7286,3.503300000000003,9.0458,1975458.76,2938044.751
2766,600000.SH,20081211,41.1919,41.8214,40.2613,40.6718,42.2319,-1.5601000000000056,-3.6941,1455962.17,2178043.985
2765,600000.SH,20081212,39.9876,40.3434,37.2232,37.9896,40.6718,-2.6821999999999946,-6.5947,1118391.01,1578473.723
2764,600000.SH,20081215,39.0023,39.3307,37.4695,38.4001,37.9896,0.410499999999999,1.0806,785349.89,1103740.84
2763,600000.SH,20081216,37.7159,38.7012,36.6484,38.4275,38.4001,0.02740000000000009,0.0714,626874.4,859706.83
2762,600000.SH,20081217,38.6464,39.0296,37.6337,37.7706,38.4275,-0.6569000000000003,-1.7095,736395.92,1028516.279
2761,600000.SH,20081218,37.798,40.7813,37.1137,40.5897,37.7706,2.819099999999999,7.4637,1211005.82,1743876.623
2760,600000.SH,20081219,39.9328,41.1919,39.7686,40.1518,40.5897,-0.43789999999999907,-1.0788,1055108.1,1558637.145
2759,600000.SH,20081222,40.1518,40.1792,38.6191,38.9749,40.1518,-1.1769000000000034,-2.9311,600471.02,860613.812
2758,600000.SH,20081223,38.838,38.838,37.059,37.3874,38.9749,-1.5874999999999986,-4.0731,798079.29,1102448.219
2757,600000.SH,20081224,36.8674,38.2633,36.7032,37.6064,37.3874,0.2190000000000012,0.5858,549509.2,754417.961
2756,600000.SH,20081225,37.7159,37.9348,36.4842,36.8126,37.6064,-0.7937999999999974,-2.1108,384168.61,520967.152
2755,600000.SH,20081226,36.8126,37.3601,36.2926,36.7032,36.8126,-0.10940000000000083,-0.2972,411874.59,554400.167
2754,600000.SH,20081229,36.101,36.7032,35.581,36.0737,36.7032,-0.6295000000000002,-1.7151,453394.88,594745.952
2753,600000.SH,20081230,36.1284,36.9221,35.7179,36.4295,36.0737,0.355799999999995,0.9863,406552.39,541792.023
2752,600000.SH,20081231,36.4568,36.9495,35.9916,36.2653,36.4295,-0.1641999999999939,-0.4507,259070.19,345815.72
2751,600000.SH,20090105,36.9769,37.6885,36.5389,37.5516,36.2653,1.2862999999999971,3.5469,503142.56,681487.649
2750,600000.SH,20090106,38.099,39.9602,38.099,39.6318,37.5516,2.080199999999998,5.5396,958496.0,1370233.893
2749,600000.SH,20090107,39.6318,39.9055,38.9201,39.1117,39.6318,-0.5200999999999993,-1.3123,618938.77,890268.123
2748,600000.SH,20090108,37.9896,38.1812,37.1137,37.3601,39.1117,-1.7515999999999963,-4.4785,601220.06,828613.07
2747,600000.SH,20090109,37.4422,38.7559,37.4422,38.5643,37.3601,1.2042000000000002,3.2232,567305.33,794171.625
2746,600000.SH,20090112,38.5643,40.0697,38.5096,39.1391,38.5643,0.5747999999999962,1.4905,754046.46,1083342.342
2745,600000.SH,20090113,38.099,38.8654,37.7706,38.2906,39.1391,-0.8485000000000014,-2.1679,524560.34,733991.898
2744,600000.SH,20090114,38.2085,41.7119,37.9896,41.3834,38.2906,3.092800000000004,8.0772,1130277.54,1661788.515
2743,600000.SH,20090115,40.5076,42.2593,40.2339,41.3561,41.3834,-0.027300000000003877,-0.066,1198117.56,1814321.14
2742,600000.SH,20090116,41.6024,44.0657,41.6024,42.7519,41.3561,1.3958000000000013,3.3751,1124420.14,1772421.172
2741,600000.SH,20090119,43.3815,46.0637,43.3267,43.6825,42.7519,0.9305999999999983,2.1767,1084712.37,1768812.602
2740,600000.SH,20090120,43.573,44.5584,43.272,44.3394,43.6825,0.6569000000000003,1.5038,498246.04,803139.79
2739,600000.SH,20090121,43.4088,45.9816,43.1899,44.8047,44.3394,0.46529999999999916,1.0494,618324.08,1012624.976
2738,600000.SH,20090122,45.0236,45.8174,43.8741,45.1058,44.8047,0.30110000000000525,0.672,404504.49,663231.444
2737,600000.SH,20090123,44.5584,46.3922,44.5584,45.6805,45.1058,0.5747,1.2741,521515.02,868403.099
2736,600000.SH,20090202,45.9816,46.2827,44.4215,44.6405,45.6805,-1.0399999999999991,-2.2767,438751.93,721720.33
2735,600000.SH,20090203,44.8594,46.1458,44.5584,45.6805,44.6405,1.0399999999999991,2.3297,519221.23,860412.601
2734,600000.SH,20090204,46.1185,48.3628,45.9816,47.9796,45.6805,2.2990999999999957,5.033,605139.71,1049066.664
2733,600000.SH,20090205,47.8701,48.6639,46.31,46.8301,47.9796,-1.1494999999999962,-2.3958,624909.99,1086442.598
2732,600000.SH,20090206,47.2954,48.3628,46.529,48.0617,46.8301,1.2316000000000003,2.6299,587789.46,1022278.333
2731,600000.SH,20090209,49.266,49.4302,47.8975,48.6912,48.0617,0.6295000000000002,1.3098,530119.8,943473.176
2730,600000.SH,20090210,48.4996,48.8555,47.1311,48.5817,48.6912,-0.10950000000000415,-0.2249,521028.75,912832.135
2729,600000.SH,20090211,47.487,49.8681,46.4469,48.0617,48.5817,-0.519999999999996,-1.0704,1157760.26,2017942.125
2728,600000.SH,20090212,48.0617,48.1438,45.4342,46.3374,48.0617,-1.7242999999999995,-3.5877,871124.31,1476252.214
2727,600000.SH,20090213,46.1458,47.8154,46.1458,47.6238,46.3374,1.2864000000000004,2.7762,744770.35,1278537.269
2726,600000.SH,20090216,47.788,49.7313,47.788,49.5944,47.6238,1.9705999999999975,4.1378,1040640.18,1861745.74
2725,600000.SH,20090217,49.6218,50.9082,48.4449,48.6365,49.5944,-0.9579000000000022,-1.9315,964790.26,1754420.479
2724,600000.SH,20090218,47.3227,48.4449,46.1732,46.5016,48.6365,-2.1348999999999947,-4.3895,766888.96,1318493.913
2723,600000.SH,20090219,46.9395,47.2954,44.8321,45.6532,46.5016,-0.8484000000000052,-1.8245,677805.34,1137752.457
2722,600000.SH,20090220,45.1605,46.1732,44.6678,46.0911,45.6532,0.43789999999999907,0.9592,584221.97,966962.209
2721,600000.SH,20090223,45.5163,49.047,44.6678,48.1165,46.0911,2.0254000000000048,4.3943,982311.23,1693680.686
2720,600000.SH,20090224,46.8301,47.5417,44.8047,44.9689,48.1165,-3.147600000000004,-6.5416,918692.87,1545191.028
2719,600000.SH,20090225,45.7626,48.308,44.0931,46.7753,44.9689,1.8064000000000036,4.017,1246890.91,2095999.208
2718,600000.SH,20090226,45.9816,49.6765,45.7626,47.1038,46.7753,0.32849999999999824,0.7023,2178601.95,3828687.968
2717,600000.SH,20090227,47.1585,49.2386,46.2006,48.6639,47.1038,1.5600999999999985,3.312,1925315.37,3387938.912
2716,600000.SH,20090302,48.6912,48.9376,45.1331,48.2259,48.6639,-0.4379999999999953,-0.9001,1411489.16,2430904.079
2715,600000.SH,20090303,46.2553,47.6512,46.009,46.3648,48.2259,-1.8611000000000004,-3.8591,1144141.63,1944988.359
2714,600000.SH,20090304,46.3648,50.9903,46.2006,50.9903,46.3648,4.625499999999995,9.9763,1642202.43,2930490.635
2713,600000.SH,20090305,52.3314,54.3842,51.2093,52.523,50.9903,1.5327000000000055,3.0059,2192474.04,4232525.899
2712,600000.SH,20090306,51.7293,54.3295,51.7293,53.1799,52.523,0.6569000000000003,1.2507,1453233.45,2815053.19
2711,600000.SH,20090309,53.6452,55.1505,50.224,50.7166,53.1799,-2.463300000000004,-4.632,1260164.48,2408572.933
2710,600000.SH,20090310,50.0871,52.2767,48.9376,51.8114,50.7166,1.0947999999999993,2.1587,796227.79,1457018.099
2709,600000.SH,20090311,53.3989,53.8915,50.3882,50.8808,51.8114,-0.9305999999999983,-1.7961,1006778.11,1918983.209
2708,600000.SH,20090312,49.9503,50.744,48.8281,50.0324,50.8808,-0.848399999999998,-1.6674,605068.74,1095254.705
2707,600000.SH,20090313,50.6892,51.2366,49.4302,49.786,50.0324,-0.24640000000000128,-0.4925,604240.82,1114426.522
2706,600000.SH,20090316,49.047,52.2493,48.9923,52.003,49.786,2.2169999999999987,4.4531,713086.57,1331858.98
2705,600000.SH,20090317,52.003,54.2473,51.483,53.7547,52.003,1.7516999999999996,3.3685,775893.25,1502274.089
2704,600000.SH,20090318,54.1652,54.3295,52.9883,53.0704,53.7547,-0.6843000000000004,-1.273,683754.47,1340374.882
2703,600000.SH,20090319,53.0431,53.9736,52.4957,53.9189,53.0704,0.8485000000000014,1.5988,643237.66,1255405.516
2702,600000.SH,20090320,53.6726,54.0558,52.1125,52.8515,53.9189,-1.0673999999999992,-1.9796,538701.97,1043890.682
2701,600000.SH,20090323,52.6051,55.5885,52.2767,55.3148,52.8515,2.4632999999999967,4.6608,835330.46,1661183.008
2700,600000.SH,20090324,57.1486,57.6412,55.4243,56.0538,55.3148,0.7390000000000043,1.336,823676.82,1699276.923
2699,600000.SH,20090325,55.8074,58.5171,55.2874,56.8201,56.0538,0.766299999999994,1.3671,814434.02,1694974.57
2698,600000.SH,20090326,57.9697,59.6666,57.1486,59.4203,56.8201,2.600200000000001,4.5762,1092864.45,2335545.081
2697,600000.SH,20090327,59.9677,60.8161,59.1466,60.6793,59.4203,1.2590000000000003,2.1188,921131.8,2017562.832
2696,600000.SH,20090330,60.3509,61.0351,59.3382,60.214,60.6793,-0.46529999999999916,-0.7668,740878.56,1626681.117
2695,600000.SH,20090331,58.6813,60.433,57.2033,59.995,60.214,-0.2190000000000012,-0.3637,719119.04,1547138.308
2694,600000.SH,20090401,60.3509,60.8709,59.3929,59.694,59.995,-0.3009999999999948,-0.5017,752385.59,1651288.124
2693,600000.SH,20090402,59.694,60.5972,58.8455,59.8308,59.694,0.13680000000000092,0.2292,1022554.57,2243128.091
2692,600000.SH,20090403,60.6245,62.4036,59.7213,60.953,59.8308,1.1221999999999994,1.8756,1229426.55,2735631.101
2691,600000.SH,20090407,60.5424,61.5825,59.3382,59.9129,60.953,-1.0401000000000025,-1.7064,727703.15,1602057.003
2690,600000.SH,20090408,59.5845,60.5151,57.2033,57.3128,59.9129,-2.6000999999999976,-4.3398,744578.12,1593231.274
2689,600000.SH,20090409,57.3402,60.433,57.3402,60.2961,57.3128,2.9833,5.2053,635012.15,1362918.65
2688,600000.SH,20090410,61.6099,61.993,59.9403,60.8161,60.2961,0.519999999999996,0.8624,934388.24,2073466.008
2687,600000.SH,20090413,61.3088,62.6773,60.7888,61.6646,60.8161,0.8485000000000014,1.3952,948714.49,2137304.953
2686,600000.SH,20090414,61.4457,62.951,61.0898,62.2394,61.6646,0.5748000000000033,0.9321,537531.53,1222105.015
2685,600000.SH,20090415,62.1299,62.6226,60.4877,61.6099,62.2394,-0.6295000000000002,-1.0114,626551.68,1411442.429
2684,600000.SH,20090416,61.5825,62.2668,59.9129,61.473,61.6099,-0.13690000000000424,-0.2222,719313.57,1614925.541
2683,600000.SH,20090417,61.0351,61.6099,59.9403,60.2961,61.473,-1.1768999999999963,-1.9145,555098.45,1229313.32
2682,600000.SH,20090420,60.4877,61.9383,60.3782,61.692,60.2961,1.3958999999999975,2.3151,474968.55,1062508.967
2681,600000.SH,20090421,60.214,61.2814,59.1192,60.4603,61.692,-1.2317000000000036,-1.9965,678276.06,1492485.969
2680,600000.SH,20090422,60.8161,62.2394,59.1739,59.3382,60.4603,-1.122099999999996,-1.8559,837612.33,1863306.291
