date,time,open,high,low,close
20160411,150000,868.7800300000001,871.48999,868.5700099999998,870.60999
20160411,160000,870.75,871.5999800000002,868.5900300000002,868.5900300000002
20160412,90000,873.0900300000002,873.76001,872.7199699999999,873.76001
20160412,100000,873.2899800000001,876.8400300000002,872.06,874.2800300000001
20160412,110000,874.7899800000001,876.5800199999999,873.89001,875.9199800000001
20160412,120000,875.7199699999999,876.0,874.0800199999999,875.5499900000002
20160412,140000,875.76001,876.4799800000002,872.48999,873.9099699999998
20160412,150000,873.31,875.9000199999998,873.2700199999998,875.6500199999998
20160412,160000,875.6799900000002,880.0900300000002,875.4500099999998,880.0900300000002
20160418,90000,881.23999,881.3200099999998,880.7999900000002,881.3200099999998
20160418,100000,881.81,883.4299900000002,878.6500199999998,883.1500199999998
20160418,110000,882.9699699999999,885.12,882.44,884.3300199999999
20160418,120000,884.1799900000002,884.9000199999998,881.44,882.19
20160418,140000,882.4299900000002,884.9799800000002,882.0399800000001,884.75
20160418,150000,884.85999,887.5300300000001,884.60999,885.73999
20160418,160000,886.0999800000002,890.0800199999999,885.5300300000001,890.0800199999999
20160419,90000,893.5999800000002,894.1699800000001,892.4699699999999,893.3200099999998
20160419,100000,893.5800199999999,900.84998,892.48999,898.1500199999998
20160419,110000,898.4500099999998,899.51001,895.7700199999998,898.56
20160419,120000,898.1599699999998,898.9500099999998,896.9299900000002,897.85999
20160419,140000,898.9099699999998,903.94,898.81,902.88
20160419,150000,902.62,905.96997,902.02002,903.57001
20160419,160000,903.54999,905.72998,902.76001,904.34998
20160420,90000,904.34003,904.71997,902.65997,903.04999
20160420,100000,902.62,903.16998,899.2899800000001,901.75
20160420,110000,901.79999,906.52002,900.90002,903.48999
20160420,120000,903.27002,904.15002,900.89001,902.25
20160420,140000,901.37,902.12,897.0700099999998,901.89001
20160420,150000,901.56,903.22998,900.5999800000002,901.12
20160420,160000,901.51001,903.70001,899.4199800000001,902.84003
20160421,90000,910.26001,910.26001,909.70001,909.70001
20160421,100000,910.22998,915.85999,910.02002,915.09003
20160421,110000,914.92999,915.65002,911.39001,913.31
20160421,120000,913.38,914.09998,912.06,913.17999
20160421,140000,912.47998,913.31,910.59998,912.34998
20160421,150000,912.73999,914.46002,907.03998,909.53998
20160421,160000,909.46002,910.90002,908.97998,909.04999
20160422,90000,910.17999,910.17999,909.0,909.0
20160422,100000,909.35999,910.52002,902.16998,903.97998
20160422,110000,903.64001,906.28003,902.85999,904.81
20160422,120000,904.82001,907.82001,904.53998,907.53998
20160422,140000,906.59998,906.96002,904.21997,904.31
20160422,150000,904.84998,907.84003,903.28998,905.19
